Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
246,0,0,-0.8125,-0.05810547,0.03466797,0.9672852,0.01855469,0.1967773,-0.6821289
247,0.375,0.75,-0.6875,-0.04638672,0.03076172,0.9829102,0.02441406,0.1953125,-0.6918945
248,0.4375,0.5625,-1.1875,-0.05029297,0.05029297,0.9594727,0.02441406,0.1953125,-0.6918945
249,0.3125,0.5,-0.6875,-0.05029297,0.05029297,0.9711914,0.02441406,0.1953125,-0.6918945
250,0.8125,0.625,-1.125,-0.04638672,0.02685547,0.9477539,0.02441406,0.1953125,-0.6918945
251,1,0.5,-1.125,-0.06201172,0.01513672,0.9829102,0.02441406,0.1953125,-0.6918945
252,0.8125,0.1875,-1,-0.03857422,0.03857422,0.9868164,0.02441406,0.1953125,-0.6918945
253,1.125,1,-0.6875,-0.05419922,0.01123047,0.9633789,0.02441406,0.1953125,-0.6918945
254,1.1875,0.5,-1.25,-0.06591797,0.03076172,0.9711914,0.02099609,0.1992188,-0.6821289
255,1.3125,0.625,-1.1875,-0.06982422,0.05419922,0.9594727,0.02099609,0.1992188,-0.6821289
256,0.8125,0.9375,-1,-0.05029297,0.02685547,0.9829102,0.02099609,0.1992188,-0.6821289
257,0.75,0.25,-1.125,-0.05810547,0.05419922,0.9555664,0.0234375,0.2001953,-0.6835938
258,0.8125,0.125,-1.4375,-0.08154297,0.03076172,0.9868164,0.0234375,0.2001953,-0.6835938
259,0.4375,0.25,-0.875,-0.05810547,0.02294922,0.9868164,0.0234375,0.2001953,-0.6835938
260,0.4375,0.375,-1.1875,-0.06201172,0.04248047,0.9711914,0.0234375,0.2001953,-0.6835938
261,0.4375,0.375,-0.75,-0.06201172,0.04248047,0.9829102,0.0234375,0.2001953,-0.6835938
262,0.8125,0.375,-1.125,-0.06982422,0.03076172,0.9868164,0.0234375,0.2001953,-0.6835938
263,0.4375,-0.1875,-1.4375,-0.05419922,0.02685547,0.9790039,0.0234375,0.2001953,-0.6835938
264,0.5625,0.4375,-0.5,-0.05419922,0.01904297,0.9711914,0.03125,0.190918,-0.6889648
265,0.1875,0.125,-1.125,-0.05810547,0.03466797,0.9555664,0.03125,0.190918,-0.6889648
266,0.5625,0,-0.875,-0.04638672,0.02685547,0.9633789,0.03125,0.190918,-0.6889648
267,0.75,0.25,-1.3125,-0.05029297,0.05419922,0.9907227,0.01855469,0.1953125,-0.6875
268,0.375,-0.625,-0.75,-0.05810547,0.03857422,0.9711914,0.01855469,0.1953125,-0.6875
269,0.6875,0.25,-1.0625,-0.05419922,0.03857422,0.9868164,0.01855469,0.1953125,-0.6875
270,1.0625,0,-0.5625,-0.06201172,0.03076172,0.9555664,0.02441406,0.1992188,-0.6875
271,0.8125,0.375,-1.1875,-0.06982422,0.01513672,0.9633789,0.02441406,0.1992188,-0.6875
272,0.9375,0.1875,-1,-0.06201172,0.01513672,0.9633789,0.02441406,0.1992188,-0.6875
273,0.5625,0.25,-1.3125,-0.04638672,0.03466797,0.9516602,0.02441406,0.1992188,-0.6875
274,0.5,-0.1875,-0.4375,-0.04248047,0.03076172,0.9868164,0.02539063,0.1953125,-0.6865234
275,0.375,0.375,-0.75,-0.04248047,0.03076172,0.9516602,0.02539063,0.1953125,-0.6865234
276,0.75,0.0625,-1.125,-0.04638672,0.05029297,0.9790039,0.02539063,0.1953125,-0.6865234
277,0.9375,0.0625,-0.625,-0.06201172,0.01123047,0.9829102,0.02685547,0.1918945,-0.6875
278,0.3125,0,-0.5625,-0.06982422,0.04248047,0.9711914,0.02685547,0.1918945,-0.6875
279,0.6875,0.125,-1.0625,-0.05419922,0.04248047,0.9633789,0.02685547,0.1918945,-0.6875
280,1.0625,0,-0.625,-0.03857422,0.05810547,0.9829102,0.02539063,0.1977539,-0.6850586
281,0.25,-0.0625,-0.6875,-0.06591797,0.03857422,0.9829102,0.02539063,0.1977539,-0.6850586
282,0.3125,0.375,-0.3125,-0.04638672,0.04248047,0.9516602,0.02539063,0.1977539,-0.6850586
283,1.375,0.4375,-1.25,-0.06591797,0.04248047,0.9633789,0.02539063,0.1977539,-0.6850586
284,0.125,0.625,-1,-0.05419922,0.01123047,0.9672852,0.02880859,0.1860352,-0.6962891
285,0.75,0.25,-0.6875,-0.05810547,0.03466797,0.9829102,0.02880859,0.1860352,-0.6962891
286,0.625,0,-0.375,-0.06201172,0.04248047,0.9829102,0.02880859,0.1860352,-0.6962891
287,0.4375,0.125,-0.6875,-0.05419922,0.04638672,0.9985352,0.02441406,0.1977539,-0.6865234
288,0.3125,0.4375,-0.4375,-0.06591797,0.03466797,0.9594727,0.02441406,0.1977539,-0.6865234
289,0.8125,0.3125,-0.875,-0.03857422,0.05810547,0.9672852,0.02441406,0.1977539,-0.6865234
290,1.1875,0.6875,-0.9375,-0.05029297,0.03076172,0.9829102,0.02685547,0.2001953,-0.6791992
291,0.625,0.6875,-0.625,-0.05810547,0.05810547,0.9750977,0.02685547,0.2001953,-0.6791992
292,1.3125,0.6875,-0.875,-0.06201172,0.04638672,0.9399414,0.02685547,0.2001953,-0.6791992
293,0.8125,0.375,-0.5625,-0.06201172,0.03857422,0.9672852,0.02685547,0.2001953,-0.6791992
294,1,0.1875,-0.875,-0.05419922,0.03466797,0.9829102,0.02685547,0.2001953,-0.6791992
295,1.375,0.75,-1,-0.05810547,0.02685547,0.9555664,0.02685547,0.2001953,-0.6791992
296,0.3125,0.4375,-1,-0.05419922,0.01513672,0.9829102,0.02685547,0.2001953,-0.6791992
297,0.625,0.25,-0.6875,-0.06982422,0.04248047,0.9829102,0.03027344,0.1894531,-0.6889648
298,0.3125,0.75,-1.125,-0.05419922,0.03076172,0.9750977,0.03027344,0.1894531,-0.6889648
299,0.875,0.5,-1.0625,-0.06201172,0.03857422,0.9672852,0.03027344,0.1894531,-0.6889648
300,1.0625,0.3125,-0.9375,-0.06982422,0.04248047,0.9633789,0.02539063,0.1933594,-0.6918945
301,0.625,0.375,-0.8125,-0.06201172,0.03466797,0.9829102,0.02539063,0.1933594,-0.6918945
302,0.1875,-0.0625,-0.6875,-0.05419922,0.03857422,0.9711914,0.02539063,0.1933594,-0.6918945
303,0.8125,-0.1875,-0.5,-0.06591797,0.01513672,0.9672852,0.02539063,0.1933594,-0.6918945
304,0.3125,-0.6875,-0.6875,-0.06591797,0.04248047,0.9829102,0.02539063,0.1933594,-0.6918945
305,0.5,-0.5625,-0.5625,-0.05419922,0.03076172,0.9829102,0.02539063,0.1933594,-0.6918945
306,0.9375,0.0625,-0.375,-0.04638672,0.04248047,0.9946289,0.02539063,0.1933594,-0.6918945
307,0.4375,-0.25,-1,-0.07373047,0.03076172,0.9829102,0.02783203,0.1884766,-0.6875
308,0.5625,0,-0.6875,-0.06591797,0.04638672,0.9750977,0.02783203,0.1884766,-0.6875
309,0.1875,0.375,-0.4375,-0.04638672,0.01513672,0.9711914,0.02783203,0.1884766,-0.6875
310,0,0.625,-1.1875,-0.05029297,0.03076172,0.9829102,0.0234375,0.1943359,-0.6806641
311,0.75,-0.25,-0.25,-0.05810547,0.05029297,0.9633789,0.0234375,0.1943359,-0.6806641
312,0.625,0,-0.9375,-0.07373047,0.04248047,0.9868164,0.0234375,0.1943359,-0.6806641
313,0.375,-0.1875,-0.6875,-0.06201172,0.02294922,0.9711914,0.0234375,0.1933594,-0.6850586
314,0.1875,0,-0.6875,-0.06201172,0.01513672,0.9672852,0.0234375,0.1933594,-0.6850586
315,0.75,-0.125,-0.75,-0.04638672,0.03076172,0.9907227,0.0234375,0.1933594,-0.6850586
316,0.25,-0.25,-1,-0.07373047,0.01513672,0.9594727,0.0234375,0.1933594,-0.6850586
317,0.125,-0.125,-1.125,-0.05419922,0.04248047,0.9672852,0.02441406,0.1918945,-0.675293
318,0.5,-0.0625,-0.875,-0.06201172,0.03466797,0.9516602,0.02441406,0.1918945,-0.675293
319,0.4375,0.125,-0.375,-0.07373047,0.03857422,0.9829102,0.02441406,0.1918945,-0.675293
320,0.1875,0.375,-0.8125,-0.05029297,0.03076172,0.9946289,0.02783203,0.1953125,-0.6904297
321,1,0.0625,-0.6875,-0.05810547,0.02685547,0.9672852,0.02783203,0.1953125,-0.6904297
322,0.625,0.1875,-0.6875,-0.05810547,0.03466797,0.9829102,0.02783203,0.1953125,-0.6904297
323,0.375,0.4375,-0.6875,-0.06591797,0.02294922,0.9750977,0.02099609,0.1943359,-0.6904297
324,0.75,0.4375,-0.4375,-0.08154297,0.03857422,0.9711914,0.02099609,0.1943359,-0.6904297
325,0.625,-0.125,-0.3125,-0.05029297,0.03466797,0.9868164,0.02099609,0.1943359,-0.6904297
326,0.125,0,-0.1875,-0.05419922,0.04248047,0.9672852,0.02099609,0.1943359,-0.6904297
327,0.5625,0.4375,-0.8125,-0.03857422,0.03076172,0.9711914,0.02783203,0.1943359,-0.6972656
328,0.1875,0.125,-0.375,-0.05810547,0.03466797,0.9829102,0.02783203,0.1943359,-0.6972656
329,0.625,-0.0625,-0.1875,-0.05419922,0.02685547,0.9750977,0.02783203,0.1943359,-0.6972656
330,0.1875,0,-0.6875,-0.06591797,0.03466797,0.9868164,0.02685547,0.1967773,-0.6918945
331,0.125,-0.5625,-0.1875,-0.04248047,0.03857422,0.9711914,0.02685547,0.1967773,-0.6918945
332,0.375,-0.375,-0.8125,-0.06591797,0.03076172,0.9829102,0.02685547,0.1967773,-0.6918945
333,0.5625,-0.25,-0.625,-0.07373047,0.03466797,0.9672852,0.0234375,0.1884766,-0.6875
334,0.375,0,-1,-0.06201172,0.03076172,0.9477539,0.0234375,0.1884766,-0.6875
335,0.875,0.3125,-0.75,-0.06591797,0.03076172,0.9594727,0.0234375,0.1884766,-0.6875
336,0.5,-0.1875,-0.5,-0.06201172,0.01513672,0.9633789,0.0234375,0.1884766,-0.6875
337,0.5,-0.5,-0.625,-0.06201172,0.05029297,0.9750977,0.01953125,0.1933594,-0.6904297
338,0.1875,-0.0625,-0.3125,-0.07373047,0.04248047,0.9868164,0.01953125,0.1933594,-0.6904297
339,0.4375,0,-0.625,-0.06201172,0.03076172,0.9907227,0.01953125,0.1933594,-0.6904297
340,0.4375,-0.5625,-0.875,-0.04638672,0.01513672,0.9829102,0.02880859,0.1977539,-0.6821289
341,0.125,-0.375,-0.9375,-0.06982422,0.01513672,0.9829102,0.02880859,0.1977539,-0.6821289
342,0.6875,-0.375,-0.5625,-0.06591797,0.03466797,0.9829102,0.02880859,0.1977539,-0.6821289
343,0.375,0.0625,-0.875,-0.05810547,0.03857422,0.9672852,0.02441406,0.1933594,-0.6962891
344,0.5,0,-0.875,-0.08544922,0.01513672,0.9633789,0.02441406,0.1933594,-0.6962891
345,-0.0625,0.1875,-0.25,-0.08935547,0.03076172,0.9829102,0.02441406,0.1933594,-0.6962891
346,0.3125,-0.375,-0.8125,-0.03857422,0.03466797,0.9516602,0.02441406,0.1933594,-0.6962891
347,0.75,0.1875,-0.4375,-0.06201172,0.01513672,0.9985352,0.02441406,0.1933594,-0.6962891
348,0.1875,-0.375,-0.75,-0.05029297,0.04248047,0.9438477,0.02441406,0.1933594,-0.6962891
349,0.625,0.125,-1.0625,-0.06201172,0.03857422,0.9868164,0.02441406,0.1933594,-0.6962891
350,0.5625,0.0625,-0.25,-0.08154297,0.03076172,0.9633789,0.02099609,0.190918,-0.6889648
351,0.625,0.1875,-0.25,-0.05810547,0.05029297,0.9711914,0.02099609,0.190918,-0.6889648
352,0.25,0.1875,-0.25,-0.05029297,0.04248047,0.9672852,0.02099609,0.190918,-0.6889648
353,0.1875,-0.0625,-0.5625,-0.05810547,0.05029297,0.9555664,0.0234375,0.1967773,-0.6821289
354,0.1875,-0.125,-0.625,-0.05810547,0.02294922,0.9672852,0.0234375,0.1967773,-0.6821289
355,0,0.1875,-0.6875,-0.04638672,0.04638672,0.9555664,0.0234375,0.1967773,-0.6821289
356,0,0,-0.6875,-0.08154297,0.04638672,0.9750977,0.02880859,0.2001953,-0.6918945
357,-0.1875,-0.25,-0.8125,-0.05029297,0.03857422,0.9672852,0.02880859,0.2001953,-0.6918945
358,0.375,0.25,-0.5,-0.06591797,0.05419922,0.9829102,0.02880859,0.2001953,-0.6918945
359,0.125,0.125,-0.3125,-0.06591797,0.05029297,0.9868164,0.02880859,0.2001953,-0.6918945
360,0.0625,0,-0.3125,-0.05029297,0.03857422,0.9711914,0.02539063,0.1860352,-0.6850586
361,-0.1875,0.125,-0.5,-0.05810547,0.05419922,0.9868164,0.02539063,0.1860352,-0.6850586
362,0.4375,-0.25,-0.5625,-0.04248047,0.03076172,0.9633789,0.02539063,0.1860352,-0.6850586
363,0.8125,0,-0.375,-0.04638672,0.04248047,0.9750977,0.02783203,0.1967773,-0.6850586
364,0,0.375,-0.4375,-0.06201172,0.02685547,0.9516602,0.02783203,0.1967773,-0.6850586
365,0.125,-0.0625,-0.5,-0.03466797,0.05810547,0.9829102,0.02783203,0.1967773,-0.6850586
366,0.5,-0.125,-0.6875,-0.04638672,0.03076172,0.9829102,0.02880859,0.1875,-0.6875
367,0.375,0.1875,-0.5625,-0.06982422,0.04248047,0.9750977,0.02880859,0.1875,-0.6875
368,0.3125,0,-0.6875,-0.05029297,0.03466797,0.9711914,0.02880859,0.1875,-0.6875
369,0.4375,-0.1875,-0.75,-0.05029297,0.01513672,0.9868164,0.02880859,0.1875,-0.6875
370,0.625,0.125,-0.375,-0.04638672,0.04638672,0.9790039,0.02441406,0.1953125,-0.6835938
371,0.125,-0.0625,-0.8125,-0.05419922,0.04248047,0.9711914,0.02441406,0.1953125,-0.6835938
372,0.25,0.25,-0.75,-0.05029297,0.04638672,0.9477539,0.02441406,0.1953125,-0.6835938
373,0.25,0,-0.5,-0.05810547,0.04638672,0.9672852,0.02197266,0.1933594,-0.6875
374,0.1875,-0.0625,-0.5625,-0.05810547,0.04638672,0.9477539,0.02197266,0.1933594,-0.6875
375,0.5625,-0.0625,-0.3125,-0.05419922,0.03076172,0.9555664,0.02197266,0.1933594,-0.6875
376,0.0625,-0.3125,-0.6875,-0.05810547,0.04248047,0.9711914,0.03466797,0.1933594,-0.6948242
377,0.4375,0.25,-0.5,-0.06201172,0.02685547,0.9711914,0.03466797,0.1933594,-0.6948242
378,0,0,-0.6875,-0.05810547,0.06201172,0.9672852,0.03466797,0.1933594,-0.6948242
379,0.1875,-0.3125,-0.625,-0.03857422,0.03466797,0.9555664,0.03466797,0.1933594,-0.6948242
380,0.6875,-0.3125,-0.625,-0.05810547,0.04248047,0.9672852,0.02783203,0.1918945,-0.6875
381,0.25,-0.4375,-0.6875,-0.04638672,0.03076172,0.9672852,0.02783203,0.1918945,-0.6875
382,0.5,0,-0.625,-0.05029297,0.02685547,0.9750977,0.02783203,0.1918945,-0.6875
383,0.625,-0.5,-0.5625,-0.05419922,0.03076172,0.9750977,0.02783203,0.1884766,-0.6806641
384,0.5,-0.3125,-1.25,-0.06591797,0.03857422,0.9633789,0.02783203,0.1884766,-0.6806641
385,-0.125,0.25,0,-0.07373047,0.04638672,0.9516602,0.02783203,0.1884766,-0.6806641
386,0.5,-0.125,-0.75,-0.06591797,0.04248047,0.9711914,0.02783203,0.190918,-0.6889648
387,0.375,0.0625,-0.375,-0.05419922,0.02685547,0.9516602,0.02783203,0.190918,-0.6889648
388,0.375,-0.1875,-0.625,-0.05810547,0.04248047,0.9750977,0.02783203,0.190918,-0.6889648
389,0.1875,-0.125,-0.5625,-0.05419922,0.03857422,0.9555664,0.02783203,0.190918,-0.6889648
390,0.25,0.1875,0,-0.07373047,0.03076172,0.9750977,0.02783203,0.190918,-0.6889648
391,0.1875,1.125,-0.6875,-0.05810547,0.03076172,0.9672852,0.02783203,0.190918,-0.6889648
392,0.5,-0.6875,-0.1875,-0.05810547,0.02685547,0.9829102,0.02783203,0.190918,-0.6889648
393,0.1875,0.1875,-0.5,-0.05810547,0.04248047,0.9829102,0.03027344,0.1953125,-0.6875
394,0.375,0.125,-0.625,-0.06591797,0.04248047,0.9790039,0.03027344,0.1953125,-0.6875
395,0.5625,0,-0.375,-0.06201172,0.03076172,0.9672852,0.03027344,0.1953125,-0.6875
396,0.375,0.3125,-0.6875,-0.06201172,0.03076172,0.9907227,0.03027344,0.1860352,-0.6875
397,1.0625,0.0625,-0.625,-0.06982422,0.04248047,0.9672852,0.03027344,0.1860352,-0.6875
398,0.75,-0.125,-0.75,-0.06591797,0.04248047,0.9594727,0.03027344,0.1860352,-0.6875
399,1.0625,-0.125,-0.75,-0.06201172,0.05810547,0.9594727,0.02197266,0.1933594,-0.6918945
400,0.6875,0.5,-0.5,-0.06591797,0.04638672,0.9711914,0.02197266,0.1933594,-0.6918945
401,0.8125,0.1875,-0.9375,-0.06591797,0.05029297,0.9829102,0.02197266,0.1933594,-0.6918945
402,0.75,0.5,-0.625,-0.05419922,0.04638672,0.9868164,0.02197266,0.1933594,-0.6918945
403,0.625,0.5625,-0.8125,-0.06201172,0.04638672,0.9907227,0.02783203,0.1967773,-0.6821289
404,0.8125,0.5,-1,-0.05419922,0.01513672,0.9672852,0.02783203,0.1967773,-0.6821289
405,0.9375,0.4375,-0.75,-0.05419922,0.03466797,0.9750977,0.02783203,0.1967773,-0.6821289
406,0,-0.1875,-0.75,-0.05029297,0.03076172,0.9829102,0.02685547,0.1918945,-0.6835938
407,0.75,0,-0.9375,-0.05419922,0.03857422,0.9594727,0.02685547,0.1918945,-0.6835938
408,0.75,0.3125,-0.875,-0.05029297,0.01513672,0.9633789,0.02685547,0.1918945,-0.6835938
409,0.875,-0.125,-0.0625,-0.05029297,0.05029297,0.9946289,0.03027344,0.190918,-0.6889648
410,0.375,0,-0.625,-0.06201172,0.01513672,0.9829102,0.03027344,0.190918,-0.6889648
411,0.5625,0.5,-0.3125,-0.05419922,0.01513672,0.9594727,0.03027344,0.190918,-0.6889648
412,0.3125,-0.125,-0.75,-0.04638672,0.03466797,0.9633789,0.03027344,0.190918,-0.6889648
413,0.3125,-0.0625,-0.5625,-0.06201172,0.03076172,0.9750977,0.03369141,0.1918945,-0.6865234
414,0.625,-0.3125,-0.1875,-0.05029297,0.03857422,0.9555664,0.03369141,0.1918945,-0.6865234
415,0.375,-0.75,-0.75,-0.06201172,0.03857422,0.9790039,0.03369141,0.1918945,-0.6865234
416,0.5625,-0.5,-0.75,-0.05810547,0.03076172,0.9829102,0.02783203,0.1953125,-0.6865234
417,0.375,-0.0625,-0.3125,-0.04638672,0.01513672,0.9829102,0.02783203,0.1953125,-0.6865234
418,0.125,-0.5,-0.75,-0.06591797,0.05419922,0.9829102,0.02783203,0.1953125,-0.6865234
419,0.375,0.1875,-0.75,-0.05419922,0.01513672,0.9829102,0.02783203,0.1875,-0.6904297
420,0.5625,-0.1875,-0.75,-0.06982422,0.03857422,0.9633789,0.02783203,0.1875,-0.6904297
421,0.4375,-0.0625,-0.125,-0.06591797,0.04638672,0.9711914,0.02783203,0.1875,-0.6904297
422,0.875,-0.3125,-0.375,-0.05029297,0.03076172,0.9829102,0.02783203,0.1875,-0.6904297
423,0.375,0,-0.625,-0.05419922,0.03466797,0.9594727,0.02783203,0.190918,-0.6791992
424,0.125,0.3125,-0.5625,-0.04638672,0.03857422,0.9829102,0.02783203,0.190918,-0.6791992
425,0.75,-0.625,-0.625,-0.06982422,0.03466797,0.9633789,0.02783203,0.190918,-0.6791992
426,0.4375,0.4375,-0.75,-0.06591797,0.05029297,0.9672852,0.03369141,0.1933594,-0.6875
427,0.3125,0,-0.75,-0.04638672,0.03466797,0.9790039,0.03369141,0.1933594,-0.6875
428,0.1875,-0.0625,-0.6875,-0.05419922,0.02294922,0.9672852,0.03369141,0.1933594,-0.6875
429,0.3125,0.5,-0.75,-0.06982422,0.04638672,0.9829102,0.02099609,0.1967773,-0.6918945
430,0.4375,-0.125,-0.125,-0.04638672,0.03076172,0.9711914,0.02099609,0.1967773,-0.6918945
431,-0.375,-0.5,-0.5,-0.08935547,0.04248047,0.9633789,0.02099609,0.1967773,-0.6918945
432,0.25,-0.125,-0.25,-0.06982422,0.04248047,0.9633789,0.02099609,0.1967773,-0.6918945
433,0.3125,-0.4375,-0.25,-0.05419922,0.05419922,0.9633789,0.02099609,0.1967773,-0.6918945
434,0.5,0,-0.5625,-0.06982422,0.03857422,0.9868164,0.02099609,0.1967773,-0.6918945
435,0.625,-0.625,-0.9375,-0.06591797,0.02685547,0.9829102,0.02099609,0.1967773,-0.6918945
436,0.1875,-0.375,-0.5625,-0.05029297,0.04248047,0.9868164,0.0234375,0.1977539,-0.6962891
437,0.25,0.25,-0.8125,-0.06591797,0.02685547,0.9516602,0.0234375,0.1977539,-0.6962891
438,-0.125,0,-0.25,-0.06982422,0.03466797,0.9555664,0.0234375,0.1977539,-0.6962891
439,0.3125,-0.5625,-0.5,-0.05810547,0.03466797,0.9829102,0.0234375,0.1933594,-0.6904297
440,0.1875,0,-0.75,-0.05029297,0.03857422,0.9633789,0.0234375,0.1933594,-0.6904297
441,0.375,-0.125,-0.5,-0.05029297,0.05810547,0.9829102,0.0234375,0.1933594,-0.6904297
442,0.0625,-0.3125,-0.625,-0.05810547,0.04638672,0.9711914,0.0234375,0.1933594,-0.6904297
443,0.4375,0,-0.625,-0.05029297,0.02294922,0.9829102,0.0234375,0.1933594,-0.6904297
444,0,0.3125,-0.375,-0.08154297,0.03076172,0.9555664,0.0234375,0.1933594,-0.6904297
445,0.125,-0.5,-0.375,-0.06201172,0.03076172,0.9868164,0.0234375,0.1933594,-0.6904297
446,0.8125,0.1875,-0.25,-0.05419922,0.05029297,0.9711914,0.0234375,0.190918,-0.6850586
447,0.25,-0.3125,-0.75,-0.06591797,0.03076172,0.9555664,0.0234375,0.190918,-0.6850586
448,0.5625,-0.25,-0.5625,-0.06982422,0.03076172,0.9594727,0.0234375,0.190918,-0.6850586
449,0.5625,0.25,-0.0625,-0.06591797,0.01513672,0.9946289,0.03613281,0.1894531,-0.6865234
450,0.6875,-0.0625,-0.5625,-0.05419922,0.03076172,0.9868164,0.03613281,0.1894531,-0.6865234
451,0.1875,-0.375,-0.4375,-0.05810547,0.03857422,0.9829102,0.03613281,0.1894531,-0.6865234
452,0,0.1875,-0.625,-0.05029297,0.05029297,0.9711914,0.02441406,0.190918,-0.6777344
453,0,0.25,-0.9375,-0.06982422,0.05029297,0.9829102,0.02441406,0.190918,-0.6777344
454,0.5,0.1875,-0.4375,-0.08154297,0.03076172,0.9594727,0.02441406,0.190918,-0.6777344
455,0.375,-0.5,-1.125,-0.05029297,0.03076172,0.9672852,0.02441406,0.190918,-0.6777344
456,0.5625,-0.3125,-0.5,-0.06201172,0.03466797,0.9633789,0.02099609,0.1992188,-0.6850586
457,0,0.125,-0.25,-0.06591797,0.03857422,0.9672852,0.02099609,0.1992188,-0.6850586
458,0,-0.5625,-0.4375,-0.04248047,0.03857422,0.9750977,0.02099609,0.1992188,-0.6850586
459,0.75,-0.0625,-0.1875,-0.05810547,0.04248047,0.9516602,0.03271484,0.1953125,-0.6850586
460,0,0.0625,0,-0.05029297,0.03076172,0.9750977,0.03271484,0.1953125,-0.6850586
461,0,-0.0625,-0.375,-0.08154297,0.03857422,0.9477539,0.03271484,0.1953125,-0.6850586
462,0.0625,-0.375,-0.375,-0.05810547,0.03466797,0.9829102,0.02539063,0.1884766,-0.6791992
463,0.125,-0.1875,-0.375,-0.05810547,0.04638672,0.9633789,0.02539063,0.1884766,-0.6791992
464,-0.0625,-0.125,-0.8125,-0.07373047,0.03857422,0.9985352,0.02539063,0.1884766,-0.6791992
465,0.25,-0.5625,-0.8125,-0.06591797,0.03857422,0.9868164,0.02539063,0.1884766,-0.6791992
466,0.3125,-0.5625,-0.9375,-0.05419922,0.03466797,0.9829102,0.02539063,0.190918,-0.6865234
467,0,0.0625,-0.25,-0.04638672,0.04248047,0.9711914,0.02539063,0.190918,-0.6865234
468,0.1875,0,-0.625,-0.06201172,0.03076172,0.9633789,0.02539063,0.190918,-0.6865234
469,0.0625,0,-0.875,-0.05029297,0.03857422,0.9594727,0.02880859,0.190918,-0.6918945
470,0.375,0,-0.6875,-0.05810547,0.03076172,0.9829102,0.02880859,0.190918,-0.6918945
471,0.4375,-0.5,-0.125,-0.08935547,0.03857422,0.9750977,0.02880859,0.190918,-0.6918945
472,0.625,-0.3125,-0.5,-0.05810547,0.03076172,0.9321289,0.01611328,0.1967773,-0.6918945
473,0.75,-0.625,-0.625,-0.04638672,0.05029297,0.9750977,0.01611328,0.1967773,-0.6918945
474,0.0625,-0.125,-0.1875,-0.05810547,0.05029297,0.9672852,0.01611328,0.1967773,-0.6918945
475,-0.0625,0,-0.375,-0.05419922,0.04638672,0.9633789,0.01611328,0.1967773,-0.6918945
476,-0.125,0.0625,-0.4375,-0.04638672,0.05029297,0.9790039,0.01611328,0.1967773,-0.6918945
477,0.1875,0,-0.125,-0.06591797,0.03076172,0.9790039,0.01611328,0.1967773,-0.6918945
478,0.5,0,-0.5,-0.04638672,0.03076172,0.9477539,0.01611328,0.1967773,-0.6918945
479,0.5,-0.25,-0.5,-0.05029297,0.03857422,0.9829102,0.02539063,0.1943359,-0.6918945
480,0.5,-0.4375,-0.1875,-0.06201172,0.05029297,0.9907227,0.02539063,0.1943359,-0.6918945
481,0.5625,-0.125,-0.4375,-0.05029297,0.03857422,0.9750977,0.02539063,0.1943359,-0.6918945
482,0.3125,-0.5,-0.125,-0.05810547,0.03466797,0.9672852,0.02441406,0.1918945,-0.6865234
483,0.5625,-0.5625,-0.375,-0.05419922,0.05029297,0.9594727,0.02441406,0.1918945,-0.6865234
484,0,-0.125,-0.3125,-0.05810547,0.03857422,0.9633789,0.02441406,0.1918945,-0.6865234
485,0.5,-0.5625,-0.0625,-0.07763672,0.03076172,0.9672852,0.02441406,0.1918945,-0.6865234
486,0.1875,-0.25,-0.1875,-0.06201172,0.03857422,0.9711914,0.02441406,0.1918945,-0.6865234
487,0.0625,-0.125,-0.25,-0.05419922,0.03466797,0.9633789,0.02441406,0.1918945,-0.6865234
488,0.625,-0.1875,-0.625,-0.05810547,0.03076172,0.9829102,0.02441406,0.1918945,-0.6865234
489,-0.125,-0.25,-0.125,-0.07373047,0.03857422,0.9829102,0.02783203,0.190918,-0.6821289
490,0.5,-0.3125,-0.5,-0.05810547,0.05029297,0.9711914,0.02783203,0.190918,-0.6821289
491,0.5625,0.3125,-0.25,-0.07373047,0.01904297,0.9750977,0.02783203,0.190918,-0.6821289
492,0,-0.5,-0.25,-0.07373047,0.01513672,0.9868164,0.02197266,0.1943359,-0.6875
493,0.125,0,-0.375,-0.06201172,0.03076172,0.9633789,0.02197266,0.1943359,-0.6875
494,0,-0.4375,-0.5,-0.04248047,0.04248047,0.9477539,0.02197266,0.1943359,-0.6875
495,0.3125,0,-0.375,-0.05419922,0.01123047,0.9829102,0.02197266,0.1953125,-0.6821289
496,0.4375,-0.5625,-0.375,-0.05419922,0.03857422,0.9829102,0.02197266,0.1953125,-0.6821289
497,0,-0.5625,-0.5625,-0.05810547,0.01513672,0.9711914,0.02197266,0.1953125,-0.6821289
498,0.125,-0.375,-0.4375,-0.06201172,0.03857422,0.9633789,0.02197266,0.1953125,-0.6821289
499,-0.125,-0.0625,-0.3125,-0.03857422,0.03466797,0.9594727,0.02783203,0.1977539,-0.6918945
500,0,-0.5,-0.625,-0.05029297,0.02685547,0.9672852,0.02783203,0.1977539,-0.6918945
501,0,-0.8125,-0.3125,-0.07373047,0.04248047,0.9829102,0.02783203,0.1977539,-0.6918945
502,0.375,-0.125,-0.1875,-0.05810547,0.03466797,0.9711914,0.02880859,0.1884766,-0.6791992
