Packet number,Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
989,0.469125144,-0.366066425,9.438128443
990,-0.400124843,0.178126847,9.511931893
992,-0.831946203,0.100291242,9.593976127
993,0.046969435,0.491521555,9.873713887
995,0.619103472,0.05448775,9.505179611
996,0.692471605,-0.392553611,9.7213442
998,0.260416354,-0.260021997,10.50215677
999,-0.25818214,0.095232717,10.75623027
1001,-0.086065531,-0.852620059,9.196456672
1002,0.337566912,0.320808063,9.463980146
1004,-0.092405669,-0.731354175,9.563945858
1005,-0.636956474,-0.622256883,10.39645917
1007,-0.523388038,-0.533659988,10.06248978
1008,0.142202546,0.204502779,9.539617908
1010,0.317606524,0.6968783,9.346816961
1011,0.096364866,0.074398694,9.579197022
1013,0.101338028,-0.987028142,9.814665356
1014,0.259448237,-0.153522203,10.43983619
1016,0.265666778,-0.300218155,9.151162514
1017,0.057830493,0.903591989,9.09523525
1019,-0.344677107,0.245142246,9.515021708
1020,-0.364433899,0.074001954,10.36621613
1022,0.042754856,-0.74950317,9.80013966
1023,0.441383908,0.642913486,9.568270731
1025,0.139448593,1.318745674,9.137434387
1026,-0.052960404,-0.3327397,8.586969562
1028,0.10421288,0.165872518,10.05277568
1029,0.163005619,-1.032185803,9.500340812
1031,0.409856079,0.153845739,9.097176972
1032,-0.046137094,0.161285399,8.299650285
1034,-0.542466593,0.581554303,9.030196768
1035,-1.240773355,-0.335844715,9.306790402
1037,-0.872096242,-0.92197183,9.928503635
1038,0.201672299,0.017460846,10.64481926
1040,0.963810755,0.290676496,9.902988854
1041,0.787343328,-1.03983685,9.314648052
1043,0.092278884,-0.669321839,9.767646032
1044,-1.203822944,0.568343976,10.63800982
1046,-1.259975422,-0.045146668,10.61919491
1047,-0.339975371,-0.858284406,10.20704638
1049,0.979434122,-0.26191498,9.606743259
1050,0.983125155,0.136435777,9.223889503
1052,-0.123354368,-0.218158306,9.025276389
1053,-1.400967139,0.149304555,9.660932984
1055,-1.601280272,-0.825790575,9.644869401
1056,-0.059611137,-0.014040987,9.779378726
1058,1.135762409,0.833048511,9.258832761
1059,1.220828528,0.356007493,9.025440609
1061,0.245108213,0.210835779,10.01131958
1062,-0.8911079,-0.112379689,10.4215778
1064,-0.858573891,-0.982089559,9.595249784
1065,0.111073905,0.310738142,9.372233824
1067,0.34011895,1.216681371,9.46374188
1068,-0.104491998,-0.66915016,9.094759101
1070,-0.49476028,-0.209619451,9.974660683
1072,-0.615839671,-0.554890727,8.985171567
1074,-0.217524005,1.192649652,8.883643379
1075,0.027121805,0.463228375,8.797146615
1077,0.015228418,-0.576323887,9.713058193
1078,0.136641313,-1.367582139,10.19969515
1080,-0.152898858,-0.773077522,9.953438486
1081,-0.04078941,0.734968701,9.442891835
1083,-0.234475713,-0.0820694,8.841463582
1084,-0.286768781,-0.596421329,9.982716489
1086,-0.074556684,-1.292279002,10.44743193
1087,0.068828037,-0.895763258,10.12286344
1089,0.131882631,0.443653927,9.972529911
1090,-0.180035142,0.377174976,9.613761381
1092,0.158259098,0.525732188,10.27713344
1093,-0.288559591,-1.147259278,10.06524698
1095,-0.258475579,-0.766583808,10.32309186
1096,-0.215939347,0.091374597,9.725291009
1098,0.124183841,0.68778751,9.976509521
1099,0.033790334,-0.836955232,9.531529636
1101,0.511931762,0.2722454,10.02582999
1102,0.119664827,-0.449562787,9.442815721
1104,-0.395544276,0.712149007,10.09962904
1105,-0.470398585,-0.300958687,9.400740464
1107,-0.053756085,0.6469144,9.871502371
1108,-0.167143132,-0.05225435,9.696679692
1110,0.144120822,-0.038447908,9.67740228
1111,0.112492541,0.032736657,9.143594955
1113,0.21115917,-0.099175252,8.923731988
1114,0.010669104,0.175004943,9.577524495
1116,-0.191809519,-0.250499083,9.448555831
1117,-0.145396087,0.015684194,9.474767889
1119,-0.134441559,-7.45E-04,9.354358025
1120,0.186422599,0.856169872,9.613367285
1122,0.128631203,-0.362182745,8.836950186
1123,0.210702003,-0.111660712,9.931776841
1125,-0.371690115,-0.875878154,9.629573377
1126,-0.444976107,0.847237231,9.398178433
1128,-0.476153977,0.130546123,9.196443371
1129,0.04204934,0.019262654,9.929433711
1131,0.16606877,-1.021234353,9.07139956
1132,0.16633004,0.648801099,9.60099484
1134,-0.038431381,-0.364197996,9.045772432
1135,0.044360937,0.712504069,9.629661534
1137,0.014704515,0.33126034,9.15732114
1138,0.272756995,0.265878851,9.649046228
1140,0.065136996,-1.562270397,8.943789281
1141,0.155241977,-0.560873039,9.144080926
1143,0.573562811,1.673448802,9.888905227
1144,0.710028643,-0.666377062,8.966440469
1146,0.506283408,-0.694560611,9.720295265
1147,0.266086497,0.552114216,10.21430704
1149,-0.286532782,-0.492880782,9.580507988
1150,-0.273181691,-0.332941139,9.799739207
1152,0.131719179,0.468241415,10.43248528
1153,0.662616443,0.264876387,9.872052034
1155,0.897989773,-0.209597666,9.543737057
1156,0.334657387,-0.404091146,9.650074325
1158,0.059229455,0.289695544,9.955677737
1159,0.003554049,0.551414403,9.413243723
1161,0.322302882,0.939679755,9.455914798
1162,0.758455906,-0.018914049,9.594760938
1164,0.559550769,-1.001916967,9.479113982
1165,-0.110711129,-0.372328269,9.365508853
1167,-0.940962558,0.098811913,9.088084834
1170,-0.971204676,0.012838235,9.792586713
1172,-0.125849749,-0.430714736,10.13221473
1173,0.599342036,0.366324065,10.21680251
1175,0.744604147,0.150690895,9.851756237
1176,0.063491772,-0.33844257,9.251513289
1178,-0.750670535,-0.64636336,9.064788891
1179,-0.70353795,-0.062317693,9.911517424
1181,-0.248702593,-0.277543227,9.879936161
1182,0.813928341,0.154446505,9.191707713
1184,1.06383695,-0.03501787,9.026188616
1185,0.342430805,0.418877276,9.365947797
1187,-0.775126526,0.419719575,9.828161258
1188,-1.067157167,0.301717058,9.695188282
1190,-0.485007873,-0.025665387,9.180781094
1191,0.125003944,-0.376429051,9.01147284
1193,0.068824123,0.377783021,10.3317593
1194,-0.461792304,-0.522708618,10.46268186
1196,-0.371791627,0.891165647,10.66272755
1197,-0.261147781,-0.40778691,9.821062626
1199,-0.095759339,-1.528999449,9.279579799
1200,0.010145647,0.285040719,9.829583357
1202,-0.024946147,0.412443606,9.810294024
1203,0.145930234,-0.649092952,9.841933736
1205,-0.320923418,-0.277087175,9.588621505
1206,-1.051684778,-0.34565538,9.711745789
1208,-1.158367525,-0.785385185,10.86949184
1209,-0.210351088,-0.813393987,10.34224566
1211,0.23296891,0.740007319,8.758388696
1212,-0.019127569,1.796969236,9.347695094
1214,-0.935330613,-0.620506228,9.598007262
1215,-0.607337577,0.250780145,10.18652479
1217,-0.040821876,0.824144581,9.636005764
1218,0.507983801,0.453574124,9.129486195
1220,0.142774952,-0.254357051,9.348068525
1221,-0.384320561,-0.619382833,9.930127056
1223,-0.875344775,-1.110951126,10.08308833
1224,-0.953397803,-0.058662826,10.02122422
1226,-0.266547126,0.988658023,9.566961706
1227,0.233720006,-0.014161958,9.21230602
1229,-0.003805169,-0.62501138,10.08637934
1230,-0.54466435,-0.134983491,10.36210351
1232,-0.61159273,0.382033411,9.084222561
1233,-0.304588786,0.019584158,8.906705407
1235,0.029369176,-0.26556893,9.814178384
1236,0.111291729,-0.082696219,10.17660559
1238,-0.016436302,-0.354833113,9.664195437
1239,-0.031769221,0.362068545,10.32508003
1241,-0.216987814,-0.440160646,9.827012884
1242,-0.335328896,-0.021721636,9.175649269
1244,-1.180956252,0.053009215,9.187766576
1245,-0.758820013,0.806897401,10.79295403
1247,-0.145335946,-0.809357943,10.37026472
1248,0.395706851,-0.088155724,9.436965501
1250,0.210022502,1.419017962,9.293337088
1251,-0.489624948,0.318991607,9.683044653
1253,-0.661614857,-0.139615213,10.34933167
1254,-0.128053397,0.123096027,10.10051716
1256,0.369344482,-0.620380625,9.272847047
1257,0.581394136,-0.38826873,9.641308993
1259,0.620035422,-0.317398399,9.634280761
1260,0.006766743,-0.437276082,9.577399004
1262,-0.536748782,0.250151187,10.08252406
1263,-0.204772855,-0.003607987,9.417304934
1265,1.182822591,0.621997424,9.127255223
1267,1.683999706,0.394080539,9.673388021
1269,0.485437075,-0.649452256,9.795236626
1270,-0.780936256,0.296793126,10.10978446
1272,-0.651702858,0.348809139,9.379070712
1273,0.057508347,-0.953487764,9.23847738
1275,0.807653587,-0.144506312,10.14925025
1276,0.508694393,0.003322249,9.415239845
1278,-0.263711707,0.343452872,9.351713078
1279,-0.979146395,-0.56336574,9.824586342
1281,-0.241913209,-0.335572708,10.00019991
1282,1.028967355,0.434833693,9.518841915
1284,1.471234869,-0.130492778,9.425518393
1285,0.592405238,-1.027923944,9.78767316
1287,-0.789334616,-0.774950272,10.11818351
1288,-0.588902718,-0.133763721,9.308895328
1290,0.119208814,0.200701283,9.418977445
1291,0.898263902,0.114677932,9.754230156
1293,0.984054773,-0.475097046,10.14558355
1294,0.221125072,-0.899484999,9.865237372
1296,-0.394517099,0.730404998,9.774946539
1297,-0.69069188,0.027863069,9.388684849
1299,-0.327234304,-0.121173573,9.774863188
1300,-0.085039596,-0.487173447,9.679183275
1302,0.156208459,0.009397854,9.330709108
1303,0.196541918,0.481222022,9.191513522
1305,0.30394252,0.719805292,9.56367959
1306,0.430643596,-0.33090337,9.14272066
1308,0.722609068,-0.081216878,9.494242081
1309,0.378340179,-0.703384423,9.568327117
1311,0.237969131,-0.441966503,9.686890662
1312,0.208282964,-0.106232773,9.544309912
1314,-0.380103093,0.010422603,9.555679165
1315,-0.36925892,0.57682117,10.53637879
1317,-0.585501807,-1.070546876,10.103686
1318,-0.021006381,-1.028367371,9.62833256
1320,0.13873675,0.216359968,9.643767181
1321,-0.044760452,-0.230588023,9.417169748
1323,0.226533397,-0.880745642,9.650511279
1324,0.205089403,-1.349569659,9.812389543
1326,0.438167061,0.298655372,10.31417668
1327,0.503440569,0.547980627,9.90647233
1329,0.186895638,0.095098587,9.641202167
1330,-0.147892518,-0.213363547,9.707604808
1332,0.143877185,-1.059640986,9.507684423
1333,0.976122156,-0.585993841,9.588770878
1335,0.540843041,0.852875949,9.350046532
1336,-0.86946636,0.902885924,9.339276714
1338,-1.629123679,0.941999108,10.92998495
1339,-0.589032232,-0.538678102,9.986538961
1341,1.369461808,-0.367598626,8.442678756
1342,1.848240268,0.115001714,9.082383973
1344,0.416283988,-0.344876639,9.465543148
1345,-0.963506939,-0.618729208,10.19638449
1347,-0.593297297,0.684509079,10.61418919
1348,0.922004641,-0.52593909,9.834967122
1350,2.181965166,-0.627679382,9.352901376
1351,0.946247622,0.760792757,9.777575406
1353,-1.273272881,0.692329638,9.723314161
1354,-2.391689392,0.669130216,8.862237596
1356,-1.468705019,0.36887377,8.956919582
1357,0.587563443,-0.537980626,9.089722021
1359,1.652087091,-0.410842716,9.667325705
1360,1.084497341,0.021284441,9.376276922
1362,-0.393151095,0.405983166,9.888008038
1364,-1.314066127,0.463522265,10.1083311
1366,-0.413429027,0.423063419,10.35708418
1367,1.450033957,-0.234426015,10.0300792
1369,2.071641248,-0.10744829,9.906628943
1370,0.583153881,0.455196607,9.529504811
1372,-1.113566906,0.050167486,9.247670907
1373,-1.485407763,0.637023683,9.281891968
1375,-0.898738246,0.209025319,9.299772377
1376,0.488250437,-0.185530024,9.201245771
1378,0.938252614,-0.643503009,9.591236477
1379,0.190486151,-0.212221653,9.674672256
1381,-0.359004994,0.382306961,9.355741599
1382,-0.434512789,0.853454855,9.752165218
1384,-0.062563533,-0.273216029,10.16326314
1385,1.089480369,-0.6164552,10.22513988
1387,0.965748327,-0.070665375,9.951741053
1388,0.300904429,-0.525316497,9.536465585
1390,-0.600500311,0.097524024,9.323724842
1391,-1.019804106,0.531719471,9.272341552
1393,-0.366828056,-0.333928067,9.017823035
1394,0.347598619,-0.461413095,9.973011945
1396,0.896260817,-0.19099586,9.914103889
1397,0.569631235,0.472327296,9.085471032
1399,0.053894272,0.099212392,9.112199513
1400,-0.326401511,-0.10472379,10.35052001
1402,-0.328559924,0.309330234,10.47121627
1403,0.331190788,0.592349349,10.08642485
1405,0.977735296,0.095691012,9.959335283
1406,0.613993628,-0.192290382,10.08233348
1408,-0.116256392,-0.361898793,9.605082503
1409,-0.253623008,0.089916289,9.799369258
1411,-0.623445603,0.280849547,10.30001038
1412,-0.409031329,-0.16343362,9.819088158
1414,0.032273701,0.752775428,9.343602807
1415,0.546724245,-0.062719115,8.798303079
1417,0.819263971,-0.847652186,9.062556642
1418,0.627486629,-0.103484444,9.086523032
1420,0.155424229,0.373733863,9.295634082
1421,0.051448524,0.250537869,9.858176499
1423,0.735563473,-1.031866919,9.867552947
1424,0.466352494,-0.961313433,10.21811415
1426,-0.15075205,0.59483954,10.57813431
1427,-0.413697985,-0.301538633,9.778213782
1429,-0.290210599,-0.07249902,10.0673579
1430,0.052083498,-0.354960813,10.23187391
1432,0.50518603,0.17083112,10.01212048
1433,0.671539908,0.4581564,9.534591588
1435,0.721586637,-0.010258781,9.43135313
1436,0.134607257,0.344716084,9.676954173
1438,-0.476215455,0.081281622,9.367136795
1439,-0.141085879,0.400727215,9.892267393
1441,0.060838,-0.764240444,9.943568336
1442,0.21268547,-0.940484888,9.302149645
1444,0.117163137,0.460001887,9.095386525
1445,-0.185313366,0.312436427,9.471778018
1447,-0.275619451,0.14737649,10.02850284
1448,-0.286094678,-0.493947918,9.914970834
1450,0.74171438,0.195750484,9.234051987
1451,0.956233623,0.042692761,8.789189319
1453,-0.043050253,-0.384539769,9.336067315
1454,-1.380311404,-0.61896265,9.917236183
1456,-1.461511063,0.277439382,9.929777294
1457,-0.267760435,-0.012478384,9.459235884
1459,0.731931156,-0.194075544,9.168467236
1461,0.257917492,-0.171044726,9.23575958
1463,-0.329249103,-0.022371313,9.510466943
1464,-0.566988,0.078568519,9.691126173
1466,-0.317326697,-0.302328799,9.837979228
1467,0.006640355,-0.694379227,9.016101065
1469,0.085235919,-0.187936657,8.699709166
1470,-0.375594869,-0.123505214,9.178381617
1472,-0.857111342,-0.767848474,9.50145866
1473,-0.50741858,-0.718916195,10.21492144
1475,0.276993783,-0.463685924,10.32870038
1476,0.529677333,-1.573788063,8.676315622
1478,0.072260828,0.700975926,8.73069954
1479,-1.057937456,-0.344188806,9.55019478
1481,-0.93471255,-1.088120939,10.38451511
1482,-0.326974553,-1.755063068,9.694048561
1484,0.401375015,-0.736439073,9.10841965
1485,-0.095170224,-0.745423406,9.037054223
1487,-1.120252927,-0.686686105,9.967226813
1488,-1.428361744,-0.687187912,10.44375767
1490,-0.819432177,-0.736328193,10.52907116
1491,0.091548938,-1.331679198,9.662623264
1493,1.283620631,-1.037139977,8.12094865
1494,0.914208698,-0.564986351,8.013354528
1496,0.046608601,-0.631306485,9.030252065
1497,-1.001049042,-1.083238469,9.610232711
1499,-0.973810361,-1.413009015,9.130528476
1500,0.014818307,-1.179533725,8.371098248
1502,0.586863876,-1.25920153,8.414377252
1503,0.36185315,-1.517024576,9.579224362
1505,-0.664826096,-1.695251133,10.2329021
1506,-1.295504296,-1.46429009,9.973072327
1508,-0.922403767,-1.850771361,9.298129738
1509,0.038113393,-2.838996833,8.552734529
1511,1.342361735,-2.500587602,9.365529934
1512,0.742188829,-2.651511214,9.756783011
1514,-0.552422144,-2.775592364,9.88300138
1515,-0.80266806,-1.945555094,9.899162988
1517,0.507736478,-1.33756286,9.762760812
1518,2.236898243,-1.880742053,9.804427693
1520,1.425970885,-3.012127257,9.893697291
1521,-0.395533785,-2.935839615,9.928529626
1523,-0.5968723,-2.116916508,10.02253502
1524,0.261626534,-2.325099815,10.09181995
1526,1.770952885,-2.055105505,10.18399435
1527,1.897943464,-2.636845356,9.844263583
1529,0.659831155,-2.110751081,10.00974188
1530,-0.220875185,-2.090758762,10.13050419
1532,0.517587033,-2.058341094,9.61708455
1533,2.195189112,-2.366198469,9.567958789
1535,1.96826104,-2.797131423,9.823329419
1536,0.486050117,-2.366721358,9.952414671
1538,-0.08684085,-1.486853642,9.759036763
1539,0.411439863,-1.862904056,9.677752308
1541,1.438662059,-2.711599629,10.0382321
1542,1.87693065,-2.248872762,10.13439513
1544,1.066570476,-1.866180719,9.924019061
1545,0.971178874,-1.7469363,10.00623071
1547,2.138658155,-2.722508203,9.667618968
1548,2.756448496,-1.883157571,9.819115
1550,1.533247127,-2.39432196,9.876779398
1551,1.124650238,-1.978456442,10.05838033
1553,2.526564808,-2.185499272,9.582573151
1554,3.149865427,-1.733471523,9.698134703
1556,2.099349507,-2.127334139,10.14125387
1559,1.653591288,-2.092938179,10.5212043
1561,2.45018345,-1.919297516,10.26506593
1562,3.107805152,-1.830508386,9.935805146
1564,2.649776374,-1.921994883,9.943178891
1565,2.468925532,-1.870989403,10.22140346
1567,2.67614683,-2.114579321,10.36221332
1568,2.86802003,-2.287710354,10.23073505
1570,3.02457484,-2.253608201,9.753448271
1571,2.292369194,-1.65583858,9.968318344
1573,1.601773638,-2.239718666,10.22341883
1574,2.709891846,-1.69068747,10.82217274
1576,3.323597852,-1.338693356,10.4391578
1577,2.566092224,-1.556803575,10.04726532
1579,1.537065714,-2.050245182,10.35771844
1580,1.980430988,-1.228861561,10.81297311
1582,2.583509216,-1.58423976,10.53496353
1583,2.057743036,-1.383410077,10.4180263
1585,1.269080862,-0.884899742,10.49351803
1586,1.63238837,-1.387256998,10.26238673
1588,2.530835374,-0.763261667,10.79484153
1589,2.549132376,-0.936918476,11.0566104
1591,2.342531122,-1.085151933,10.37092812
1592,2.536734028,-1.210848259,9.957465577
1594,2.568308474,0.221751047,10.67437429
1595,2.76659956,-0.345229332,11.03566801
1597,3.065883147,-0.592086219,10.07071924
1598,2.78424283,1.82837196,9.993236739
1600,2.536003766,1.180616018,10.42247348
1601,2.801317323,-0.428536299,10.86026976
1603,2.959968561,-0.038858998,11.27162128
1604,2.93063244,-0.478717207,10.84142783
1606,2.718102678,-0.398511933,10.32929936
1607,2.840488266,0.325156574,10.41880958
1609,2.924324508,0.115094925,10.92845429
1610,2.666775921,-0.422128476,11.39342614
1612,3.076171497,-0.586404433,11.44533577
1613,3.319320559,-0.11376855,11.00851459
1615,3.090547331,-0.611784078,10.55326493
1616,2.675553105,-1.176982765,11.19707169
1618,2.160661902,-0.763464187,11.56364336
1619,2.845412466,-0.852998726,10.86866883
1621,3.484540257,0.3553223,10.89510811
1622,3.180094826,-1.112918334,11.37633992
1624,2.054365265,-1.989573716,11.0617744
1625,2.278508825,-0.395486324,9.672450782
1627,2.586258848,0.579651261,9.278457893
1628,2.897938112,0.972073832,10.01587286
1630,4.961016274,-1.167667764,8.953293414
1631,3.388345556,-3.675016393,9.413021052
