Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (G),Accelerometer Y (G),Accelerometer Z (G),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1342,-0.83,-2.46,-0.87,-0.16,0.02,1.02,,,
1344,-6.54,-3.11,-3.62,-0.2,0.02,0.98,,,
1345,-9.55,-10.13,-2.58,-0.15,-0.02,0.96,,,
1347,-11.66,-11.88,17.05,0.02,-0.04,1,,,
1348,-12.15,-12.2,24.1,-0.21,-0.03,0.94,,,
1350,-14.28,-12.76,19.08,-0.33,-0.01,0.91,,,
1351,-12.91,-13.4,6.21,-0.36,-0.06,0.92,,,
1353,-11.49,-16.84,3.87,-0.18,-0.14,1.02,,,
1354,-12.18,-14.32,15.47,-0.08,-0.13,1,,,
1356,-15.44,-14.62,18.84,-0.24,-0.11,0.95,,,
1357,-16.96,-15.65,14.59,-0.34,-0.13,0.92,,,
1359,-13.6,-14.05,7.37,-0.27,-0.14,0.94,,,
1360,-9.91,-15.89,14.46,-0.02,-0.16,0.97,,,
1362,-7.81,-17.35,21.39,-0.12,-0.13,0.96,,,
1364,-4.79,-15.94,17.97,-0.23,-0.13,0.96,,,
1366,-0.98,-16.41,8.14,-0.22,-0.14,1.02,,,
1367,2.91,-8.97,3.81,-0.19,-0.1,1.09,,,
1369,4.82,-9.23,3.01,-0.12,-0.05,1.1,,,
1370,5.64,-6.76,2.62,-0.08,0.01,1.17,,,
1372,7.76,-0.36,5.38,-0.01,0.04,1.22,,,
1373,11.34,-3.2,10.96,-0.02,0.04,1.11,,,
1375,12.94,-3.1,11.62,-0.17,0.14,1.27,,,
1376,14.3,1.19,8.66,-0.13,0.17,1.14,,,
1378,10.76,4.61,4.75,-0.07,0.26,1.2,,,
1379,6.14,9.48,1.74,-0.05,0.25,1.19,,,
1381,0.32,7.46,0.48,-0.02,0.26,1.16,,,
1382,-3.3,9.22,-3.09,0.03,0.26,1.22,,,
1384,-7.12,12.32,2.21,0.01,0.31,1.23,,,
1385,-11.32,12.12,2.4,-0.17,0.31,1.24,,,
1387,-8.85,17.27,-4.5,-0.25,0.27,1.24,,,
1388,-9.26,4.48,-5.5,-0.15,0.26,1.29,,,
1390,-5.8,1.36,-0.69,-0.12,0.24,1.25,,,
1391,1.04,7.01,-2.41,-0.22,0.25,1.35,,,
1393,9.31,6.18,-4.12,-0.18,0.23,1.31,,,
1394,16.58,-2.68,-5.99,-0.18,0.24,1.34,,,
1396,24.48,-2.62,-7.89,-0.19,0.22,1.34,,,
1397,31.88,0.13,-10.25,-0.19,0.21,1.31,,,
1399,37.17,1.79,-13,-0.2,0.23,1.3,,,
1400,39.66,1.8,-16.08,-0.21,0.25,1.31,,,
1402,43.34,6.64,-16.35,-0.23,0.27,1.3,,,
1403,44.32,12.29,-18.14,-0.21,0.27,1.22,,,
1405,42.58,8.01,-21.19,-0.16,0.27,1.07,,,
1406,37.62,10.12,-23.58,-0.17,0.21,1.06,,,
1408,33.36,14.6,-27.35,-0.18,0.21,1,,,
1409,29.65,19.42,-31.32,-0.14,0.2,0.95,,,
1411,24.46,18.45,-34.66,-0.12,0.2,0.86,,,
1412,18.03,12.34,-35.67,-0.07,0.19,0.76,,,
1414,14.28,7.71,-37.62,-0.13,0.19,0.78,,,
1415,11.86,5.19,-38.39,-0.16,0.19,0.82,,,
1417,12.45,6.75,-38.33,-0.08,0.13,0.74,,,
1418,11.93,-11.65,-38.45,-0.17,0.13,0.73,,,
1420,10.02,-15.04,-39.35,-0.18,0.1,0.72,,,
1421,4.2,-14.55,-36.57,-0.11,0.07,0.63,,,
1423,-0.15,-7.83,-36.1,-0.16,0.11,0.74,,,
1424,-0.08,-5.51,-36.57,-0.15,0.12,0.74,,,
1426,2.58,-17.36,-35.85,-0.14,0.1,0.76,,,
1427,5.78,-20.16,-36.34,-0.18,0.09,0.82,,,
1429,8.78,-19.52,-37.45,-0.14,0.08,0.76,,,
1430,6.86,-23.85,-37.99,-0.12,0.09,0.77,,,
1432,7.24,-19.74,-41.11,-0.19,0.15,0.88,,,
1433,8.04,-15.24,-45.07,-0.21,0.13,0.93,,,
1435,8.77,-13.91,-49.74,-0.17,0.1,0.93,,,
1436,4.54,-14.65,-52.86,-0.14,0.07,0.88,,,
1438,-0.34,-6.98,-54.25,-0.15,0.09,0.85,,,
1439,-5.83,3.01,-57.89,-0.16,0.13,0.91,,,
1441,-9.87,0.38,-61.23,-0.18,0.13,0.93,,,
1442,-10.34,3.58,-63.87,-0.17,0.09,0.89,,,
1444,-12.55,4.02,-62.24,-0.15,0.04,0.89,,,
1445,-15.22,6.45,-58.73,-0.15,0.03,0.92,,,
1447,-15.87,-4.57,-54.14,-0.13,0.04,0.9,,,
1448,-11.38,-0.88,-49.03,-0.16,0.05,0.98,,,
1450,-4.44,-2.49,-44.49,-0.15,0.07,0.96,,,
1451,-1.73,0.1,-40.64,-0.1,0.07,0.92,,,
1453,0.53,-0.11,-37.09,-0.13,0.08,0.97,,,
1454,3.98,0.32,-35.81,-0.09,0.08,0.89,,,
1456,5.54,-4.99,-35.7,-0.14,0.1,0.98,,,
1457,4.91,-0.33,-35.07,-0.12,0.05,0.88,,,
1459,4.11,-4.22,-33.51,-0.11,0.05,0.83,,,
1461,4.25,-4.64,-32.01,-0.15,0.02,0.89,,,
1463,4.33,-8.21,-28.93,-0.22,0.05,0.96,,,
1464,3.27,-6.1,-27.98,-0.2,0.07,0.91,,,
1466,2.29,-12.1,-26.77,-0.21,0.01,0.83,,,
1467,-1.62,-12.33,-24.87,-0.25,0.09,0.95,,,
1469,-4.09,-11.69,-23.46,-0.29,0.15,0.99,,,
1470,-3.53,-11.93,-20.91,-0.17,0.03,0.9,,,
1472,-2.26,-9.07,-19.42,-0.14,0.02,0.99,,,
1473,-2.1,-6.91,-20.15,-0.18,0.09,1.02,,,
1475,-0.81,-6.76,-22.21,-0.18,0.07,1.05,,,
1476,-1.81,-6.13,-23.55,-0.21,0.02,1.07,,,
1478,-3.83,-3.68,-24.38,-0.24,0.02,1.12,,,
1479,-4.92,2.73,-24.25,-0.26,0.13,1.07,,,
1481,-8.04,3.52,-23.14,-0.26,0.11,1.12,,,
1482,-7.47,0.81,-21.53,-0.26,0.04,1.1,,,
1484,-6.23,-0.04,-18.86,-0.23,-0.02,1.08,,,
1485,-6.26,-1.71,-15.64,-0.23,-0.06,1.01,,,
1487,-7.12,-3.51,-12.91,-0.22,-0.03,1.04,,,
1488,-7.47,-4.31,-11.87,-0.23,0.02,1.07,,,
1490,-5.8,-5.25,-11.56,-0.22,0.04,1.08,,,
1491,-4.56,-6.84,-11.12,-0.21,0.02,1.04,,,
1493,-3.18,-8.94,-10.74,-0.2,0.03,0.99,,,
1494,-1.83,-9.67,-10.54,-0.18,0.01,0.97,,,
1496,-0.6,-10.99,-10.87,-0.19,0.01,0.97,,,
1497,-0.98,-12.55,-11.37,-0.18,-0.01,0.95,,,
1499,-2.92,-13.92,-10.19,-0.15,-0.03,0.88,,,
1500,-5.89,-14.15,-10.17,-0.14,-0.05,0.85,,,
1502,-6.42,-13.56,-9.96,-0.13,-0.06,0.9,,,
1503,-3.86,-13.68,-8.76,-0.12,-0.05,0.95,,,
1505,1.64,-13.6,-5.38,-0.13,-0.09,0.95,,,
1506,6.39,-13.19,-1.5,-0.11,-0.12,0.96,,,
1508,10.64,-10.57,4.5,-0.1,-0.11,1,,,
1509,14.72,-7.46,12.84,-0.13,-0.1,1.02,,,
1511,18.61,-8.44,22.37,-0.09,-0.08,1.06,,,
1512,19.69,-6.03,30.71,-0.07,-0.06,1.04,,,
1514,17.27,-1.91,39.89,-0.06,-0.05,1.07,,,
1515,15.38,4.96,51.04,-0.01,-0.01,1.06,,,
1517,11.1,11.58,57.8,0.01,0.18,1.14,,,
1518,9.28,15.53,58.89,0.01,0.24,1.19,,,
1520,4.49,20.27,58.55,0.03,0.25,1.22,,,
1521,-1.56,24.96,57.02,0.07,0.25,1.18,,,
1523,-5.22,28.84,55.04,0.08,0.21,1.13,,,
1524,-7.36,28.8,52.86,0.07,0.22,1.16,,,
1526,-5.38,26.49,49.98,0.07,0.22,1.17,,,
1527,-1.89,23.27,47.76,0.06,0.2,1.12,,,
1529,0.53,20.32,45.27,0.06,0.23,1.09,,,
1530,1.24,15.95,42.42,0.03,0.22,1.06,,,
1532,1.95,9.25,42.01,0.04,0.15,1.02,,,
1533,-0.25,6.35,39.49,0.04,0.16,0.93,,,
1535,-2.69,-0.32,40.45,0.04,0.14,1.02,,,
1536,-2.87,-2.75,41.24,0.04,0.14,0.95,,,
1538,-3.04,-6.87,40.52,0.01,0.13,1.02,,,
1539,-1.31,-8.62,40.35,0,0.11,1,,,
1541,-1.89,-8.29,39.92,-0.01,0.05,1.03,,,
1542,-2.31,-8.96,40.65,-0.01,0.01,1.01,,,
1544,-4.92,-7.95,40.14,0.03,0.01,1.03,,,
1545,-4.92,-6.98,39.47,0.03,0.06,1.03,,,
1547,-6.63,-6.72,39.1,0,0.08,1.05,,,
1548,-9.41,-8.35,37.55,-0.03,0.08,1.04,,,
1550,-13.81,-10.42,36.18,-0.04,0.05,1.01,,,
1551,-15.05,-11.36,35.13,-0.03,0.05,0.97,,,
1553,-14.07,-11.33,33.45,-0.02,0.04,0.93,,,
1554,-10.67,-13.04,31.5,0,0.05,0.94,,,
1556,-6.59,-12.15,28.86,0.01,0.08,0.97,,,
1559,1.08,-11.93,25.77,0,0.06,0.94,,,
1561,-4.75,-15.33,23.51,0,0.02,0.96,,,
1562,-8.76,-13.34,23.52,-0.04,0.03,1.05,,,
1564,-10.89,-7.68,23.7,-0.06,-0.01,1.05,,,
1565,-13.49,-2.67,24.65,-0.07,-0.05,0.98,,,
1567,-11.82,-1.47,28.4,-0.08,-0.08,1.04,,,
1568,-8.25,-2.1,31.52,-0.07,-0.06,1.04,,,
1570,-3.87,2.51,33.14,-0.04,-0.05,1.02,,,
1571,-2.81,6.55,33.52,-0.02,-0.06,1.04,,,
1573,-3.45,9.54,33.62,-0.01,-0.09,1.01,,,
1574,-6.27,13.09,32.4,0.01,-0.1,1,,,
1576,-9.29,17.3,32.13,0.02,-0.12,1,,,
1577,-11.13,19.07,30.65,0.03,-0.09,1.01,,,
1579,-10.03,22.22,29.07,0.04,-0.07,1.03,,,
1580,-6.83,22.47,27.45,0.01,-0.08,1.05,,,
1582,-5.16,20.7,26.65,-0.03,-0.06,1.11,,,
1583,-4.95,25.64,23.93,-0.04,-0.03,1.1,,,
1585,-6.8,46.63,20.56,0,-0.02,1.07,,,
1586,-10.15,44.09,17.4,-0.17,0.02,1.23,,,
1588,-11.64,28.71,14.53,-0.02,-0.06,1.09,,,
1589,-13.54,15,12.94,-0.09,0,1.09,,,
1591,-15.76,12.03,11.86,-0.09,0.03,1.09,,,
1592,-16.51,10.96,11.46,-0.09,0.04,1.11,,,
1594,-16.55,8.88,8.88,-0.11,0.04,1.14,,,
1595,-15.8,8.29,6.42,-0.11,0.07,1.14,,,
1597,-15,5.07,5.94,-0.12,0.09,1.12,,,
1598,-13.84,2.48,4.33,-0.14,0.11,1.14,,,
1600,-11.54,0.31,3.84,-0.15,0.11,1.11,,,
1601,-9.28,-1.85,5.17,-0.12,0.11,1.07,,,
1603,-7.34,-4.02,6.65,-0.12,0.06,0.99,,,
1604,-3.96,-3.54,6.23,-0.11,0.01,0.98,,,
1606,-0.82,-7.02,5.71,-0.11,0.03,0.93,,,
1607,0.36,-7.36,5.64,-0.12,0.05,0.97,,,
1609,1.72,-5.35,4.58,-0.12,0.06,0.97,,,
1610,1.29,-4.79,2.97,-0.11,0.07,0.94,,,
1612,0.01,-2.14,2.44,-0.09,0.04,0.93,,,
1613,0.7,0.9,1.14,-0.1,0.02,0.86,,,
1615,9.79,-6.7,6.91,-0.11,-0.04,0.74,,,
1616,14.94,-3.19,1.65,-0.09,0.04,0.75,,,
1618,16.36,1.07,2.01,-0.04,-0.08,0.87,,,
1619,16.44,-5.93,4.78,-0.04,-0.04,0.72,,,
1621,14.38,-1.75,6.17,-0.02,-0.03,0.84,,,
1622,10.27,-2.81,8.5,0.02,-0.05,0.81,,,
1624,6.46,-9.05,10.47,0.01,-0.05,0.9,,,
1625,5.5,-10.47,11.23,0.01,-0.06,0.95,,,
1627,7.78,-13.78,12.26,0.01,-0.06,0.98,,,
1628,8.42,-16.49,12.62,-0.02,-0.09,1.03,,,
1630,5.62,-14.96,14.93,-0.03,-0.1,1.06,,,
1631,1.62,-10.23,16.98,-0.03,-0.08,1.12,,,
1633,-2.29,-9.43,19.2,-0.05,-0.07,1.18,,,
1634,-5.15,-2.6,21.97,-0.06,-0.08,1.22,,,
1636,-9.18,4.09,24.69,-0.01,-0.02,1.38,,,
1637,-9.67,10.19,26.39,-0.05,-0.03,1.35,,,
1639,-10.58,2.98,31.41,-0.09,0.02,1.33,,,
1640,-13.54,4.03,38.15,-0.08,-0.03,1.19,,,
1642,-20.35,-7.59,44.68,-0.13,-0.04,1.17,,,
1643,-25.4,-12.61,51.18,-0.15,-0.04,1.17,,,
1645,-20.66,-6.91,54.64,-0.17,0.07,1.27,,,
1646,-11.92,-6.7,53.3,-0.13,0.12,1.29,,,
1648,-7.93,-5.63,52.25,-0.12,0.17,1.13,,,
1649,-9.56,-1.15,48.12,-0.09,0.17,1.1,,,
1651,-13.6,5.65,43.66,-0.07,0.14,1.05,,,
1652,-18.47,9.53,39.59,-0.06,0.13,1.01,,,
1654,-18.42,10.38,37.28,-0.02,0.06,0.96,,,
1656,-17.12,9.9,36.75,-0.06,0.08,0.95,,,
1658,-11.67,10.77,37.17,-0.03,0.07,0.94,,,
1659,-6.51,8.77,38.45,-0.05,0.06,0.9,,,
1661,-0.5,9.38,39.07,-0.03,0.04,0.88,,,
1662,2.07,8.38,37.88,-0.07,0.06,0.83,,,
1664,1.89,8.32,36.17,-0.06,0.05,0.79,,,
1665,-0.83,13.96,33.26,-0.09,0.06,0.85,,,
1667,0.01,17.74,29.96,-0.09,0.01,0.87,,,
1668,2.44,20.42,26.62,-0.09,0,0.91,,,
1670,-0.72,10.58,23.91,-0.14,0.03,0.97,,,
1671,-4.8,7.81,22.65,-0.08,0.04,0.86,,,
1673,-10.78,14.87,21.99,-0.12,0,0.91,,,
1674,-10.19,20.9,20.99,-0.1,-0.09,0.95,,,
1676,-8.72,28.36,17.16,-0.16,-0.15,1.04,,,
1677,-7.97,20.81,12.07,-0.13,-0.1,1.04,,,
1679,-5.86,4.86,7.54,-0.07,-0.07,1.07,,,
1680,-6.95,6.22,7.55,-0.18,-0.09,1.12,,,
1682,-13.12,11.67,6.72,-0.19,-0.13,1.22,,,
1683,-18.58,15.25,3.72,-0.22,-0.01,1.21,,,
1685,-23.76,13.16,0.22,-0.23,0.03,1.25,,,
1686,-24.66,11,-1.98,-0.22,-0.01,1.25,,,
1688,-17.61,11.41,-3.9,-0.21,-0.08,1.25,,,
1689,-1.93,10.01,-5.08,-0.2,-0.11,1.25,,,
1691,15.43,8.77,-5.19,-0.18,-0.04,1.19,,,
1692,21.46,5.44,-6.67,-0.19,0.1,1.15,,,
1694,15.87,1.06,-12.25,-0.23,0.18,1.03,,,
1695,4.01,-1.19,-17.54,-0.21,0.14,0.95,,,
1697,-1.89,-1.75,-19.84,-0.18,0.04,0.83,,,
1698,1.61,-3.33,-18.87,-0.19,-0.01,0.77,,,
1700,8.73,-6.91,-18.74,-0.21,0.02,0.82,,,
1701,21.73,-10.31,-19.22,-0.19,0.05,0.82,,,
1703,30.59,-17.14,-19.46,-0.17,0.08,0.78,,,
1704,34.68,-23.62,-19.87,-0.18,0.05,0.82,,,
1706,31.28,-28.7,-19.69,-0.15,0.05,0.83,,,
1707,24.76,-32.29,-19.67,-0.12,-0.01,0.76,,,
1709,18.98,-30.89,-17.32,-0.12,-0.08,0.86,,,
1710,18.85,-23.39,-17.33,-0.09,-0.11,0.93,,,
1712,19.79,-22.65,-18.77,-0.1,-0.07,1.01,,,
1713,19.94,-21.01,-19.41,-0.11,-0.06,1.03,,,
1715,14.49,-17.7,-17.99,-0.12,-0.08,1.03,,,
1716,5.36,-10.59,-15.59,-0.12,-0.11,1.11,,,
1718,-2.66,-6.7,-13.31,-0.13,-0.09,1.16,,,
1719,-9.53,-3.51,-10.01,-0.14,-0.05,1.2,,,
1721,-16.25,-0.35,-6.47,-0.12,-0.08,1.2,,,
1722,-22.22,7.19,-2,-0.13,-0.08,1.27,,,
1724,-28.13,10.44,2.13,-0.16,-0.01,1.16,,,
1725,-34.66,9.54,4.88,-0.14,-0.01,1.28,,,
1727,-41.06,8.83,10.37,-0.12,-0.03,1.22,,,
1728,-45.22,8.34,17.91,-0.12,-0.09,1.19,,,
1730,-43.21,9.83,26.26,-0.12,-0.08,1.21,,,
1731,-32.78,8.47,32.49,-0.16,-0.01,1.25,,,
1733,-20.39,5.44,35.46,-0.17,0.05,1.23,,,
1734,-13.14,0.07,37.25,-0.15,0.1,1.14,,,
1736,-13.25,-2.67,35.54,-0.1,0.1,1.02,,,
1737,-15.22,-7.68,33.54,-0.06,0.07,0.91,,,
1739,-15.08,0.32,31.54,-0.06,0.08,0.95,,,
1740,-8.2,0.48,30.07,-0.01,0.07,1.03,,,
1742,2.8,-12.65,28.81,-0.01,0.02,0.82,,,
1743,9.56,-16.62,27,-0.07,0.02,0.89,,,
1745,10.8,-15.31,25.8,-0.05,-0.01,0.81,,,
1746,12.76,-11.74,25.55,-0.04,-0.02,0.8,,,
1748,13.4,-5.07,23.2,-0.03,0,0.81,,,
1749,11,-8.08,20.31,-0.05,-0.01,0.83,,,
1751,6.09,-7.65,17.65,-0.08,-0.01,0.83,,,
1753,-1.09,-2.71,15.17,-0.13,0.01,0.84,,,
1755,-8.74,-1.83,10.98,-0.17,-0.04,0.9,,,
1756,-11.39,1.33,9.73,-0.14,-0.11,0.85,,,
1758,-8.91,3.92,9.25,-0.16,-0.15,0.95,,,
1759,-4.45,4.25,9.62,-0.22,-0.15,1.04,,,
1761,1.67,0.38,10,-0.18,-0.15,1.02,,,
1762,4.24,-2.68,8.27,-0.2,-0.12,1.13,,,
1764,1.69,-3.26,5.88,-0.27,-0.06,1.23,,,
1765,-2.53,-0.1,2.88,-0.21,-0.03,1.24,,,
1767,-7.03,4.25,-0.16,-0.18,0.01,1.23,,,
1768,-10.28,6.18,-7.66,-0.21,0.03,1.26,,,
1770,-13.57,9.6,-14.19,-0.16,0.02,1.19,,,
1771,-14.86,11.75,-18.67,-0.16,-0.02,1.19,,,
1773,-16.49,14.39,-20.96,-0.13,-0.05,1.16,,,
1774,-15.97,19.45,-22.15,-0.17,-0.02,1.2,,,
1776,-10.38,21.23,-23.35,-0.21,0.06,1.15,,,
1777,-8.05,20.42,-25.98,-0.25,0.13,1.13,,,
1779,-13.05,22.55,-28.32,-0.21,0.12,0.98,,,
1780,-18.9,26.48,-28.79,-0.16,0.02,0.88,,,
1782,-15.8,26.84,-25.28,-0.12,-0.06,0.8,,,
1783,-1.12,16.27,-20.69,-0.11,-0.05,0.81,,,
1785,16.14,2.71,-19.1,-0.13,-0.03,0.81,,,
1786,28.8,-4.06,-20.38,-0.11,0,0.81,,,
1788,34.3,-13.83,-22.6,-0.1,0.02,0.81,,,
1789,34.15,-19.98,-26.38,-0.11,0,0.85,,,
1791,32.48,-23.65,-29.77,-0.12,-0.02,0.88,,,
1792,31.23,-27.2,-30.89,-0.09,-0.06,0.88,,,
1794,29.87,-28.55,-30.62,-0.09,-0.08,0.83,,,
1795,26.04,-28.97,-29.31,-0.08,-0.11,0.89,,,
1797,19.07,-28.87,-28.38,-0.09,-0.12,0.92,,,
1798,9.66,-24.91,-28.8,-0.06,-0.12,0.96,,,
1800,2.51,-18.05,-29.14,0,-0.09,0.95,,,
1801,-5.12,-11.56,-28.21,-0.03,-0.08,1.1,,,
1803,-8.1,-7.04,-24.61,-0.08,-0.1,1.21,,,
1804,-4.72,-5.73,-19.95,-0.09,-0.1,1.19,,,
1806,-0.96,-5.32,-13.4,-0.1,-0.1,1.21,,,
1807,2.35,-5.57,-4.89,-0.08,-0.11,1.22,,,
1809,5.2,-6.19,4.81,-0.08,-0.14,1.19,,,
1810,7.05,-5.25,13.9,-0.08,-0.17,1.19,,,
1812,8.35,-3.82,25.72,-0.01,-0.22,1.21,,,
1813,10.1,-3.58,36.29,0.01,-0.21,1.09,,,
1815,11.71,-1.07,47.22,-0.05,-0.11,1.22,,,
1816,13.99,4.13,55.88,-0.09,-0.02,1.25,,,
1818,16.88,8.4,59.36,-0.1,0.12,1.29,,,
1819,12.86,10.09,59.54,-0.06,0.14,1.23,,,
1821,5.21,11.48,58.87,-0.01,0.11,1.1,,,
1822,1.14,16.78,58.86,0.04,0.07,1,,,
1824,0.28,16.04,59.19,0.05,0.06,0.92,,,
1825,5.98,14.98,58.82,0.04,0.09,0.98,,,
1827,14.76,9.12,57.95,0.05,0.13,0.87,,,
1828,18.25,9.34,55.13,0,0.16,0.93,,,
1830,17.07,11.09,50.72,-0.04,0.17,0.95,,,
1831,13.78,12.72,44.31,-0.05,0.17,0.97,,,
1833,7.63,15.74,38.2,-0.08,0.11,0.91,,,
1834,2.49,21.34,32.81,-0.13,0.07,0.95,,,
1836,-1.05,23.14,27.67,-0.14,0.05,0.9,,,
1837,-5.15,23.33,22.69,-0.18,0.04,0.93,,,
1839,-6.91,22.89,18.1,-0.2,0.01,0.88,,,
1840,-9.86,20.72,14.04,-0.21,-0.02,0.89,,,
1842,-11.24,22.15,10.87,-0.22,-0.01,0.92,,,
1843,-12.6,19.29,8.49,-0.25,-0.02,0.98,,,
1845,-10.64,15.56,5.48,-0.26,0.02,1.03,,,
1846,-7.99,13.83,2.3,-0.26,0.04,1.07,,,
1848,-5.96,13.14,-1.22,-0.26,0.06,1.11,,,
1850,-4.49,12.27,-5.4,-0.26,0.07,1.13,,,
1852,-3.89,13.33,-10.19,-0.25,0.09,1.17,,,
1853,-2.53,13.99,-15.45,-0.25,0.11,1.16,,,
1855,-2.73,13.72,-21.15,-0.26,0.14,1.16,,,
1856,-3.61,13.75,-26.16,-0.25,0.13,1.14,,,
1858,-4.16,12.17,-29.1,-0.25,0.09,1.11,,,
1859,-2.85,8.83,-28.68,-0.23,0.06,1.06,,,
1861,1.26,5.18,-26.19,-0.23,0.08,1.08,,,
1862,7.21,0.87,-24.04,-0.24,0.17,1.13,,,
1864,10.3,-5.25,-23.92,-0.22,0.21,1.05,,,
1865,6.59,-9.77,-24.85,-0.18,0.15,0.96,,,
1867,0.75,-9.16,-24.66,-0.17,0.07,0.92,,,
1868,-0.46,-7.07,-24.51,-0.19,0.02,0.9,,,
1870,3.62,-9.79,-24.52,-0.19,0.03,0.9,,,
1871,8.96,-11.46,-26.2,-0.21,0.04,0.93,,,
1873,12.53,-11.42,-27.95,-0.22,0.05,0.89,,,
1874,14.04,-11.42,-30.89,-0.23,0.06,0.9,,,
